"d5f53010777b07b7e5f5453ab87e674b4072a97c,server/sonar-server/src/test/java/org/sonar/server/batch/ProjectDataLoaderTest.java,ProjectDataLoaderTest.java,10,3987.8642885046984,22,1,0,8,3,0,31,30,1,11,84,33,614,0,32,2194.19283744087,13,1,0,6,2,0,5,5,0,1,28,7,105,0,Rename Method,Rename Method	public load_fails_with_NFE_if_component_does_not_exist() : void renamed to public load_throws_NotFoundException_if_component_does_not_exist() : void in class org.sonar.server.batch.ProjectDataLoaderTest"
"ebc2f95334ceee2be3d84b9bfdfb77e5ccb727b3,server/sonar-server/src/test/java/org/sonar/server/ce/ws/TaskActionTest.java,TaskActionTest.java,11,10618.636673288549,25,1,0,9,3,1,33,21,0,2,88,37,367,172,16,9037.657752619574,22,1,0,9,3,1,19,14,0,1,67,19,292,0,Rename Method,Rename Method	public task_not_found() : void renamed to public throw_NotFoundException_if_id_does_not_exist() : void in class org.sonar.server.ce.ws.TaskActionTest"
"01b74f89e9de79e82b524a0be3efcf201daf395b,server/sonar-server/src/test/java/org/sonar/server/computation/task/projectanalysis/qualitymodel/NewMaintainabilityMeasuresVisitorTest.java,NewMaintainabilityMeasuresVisitorTest.java,8,14415.74901116499,31,1,0,16,5,9,30,19,5,29,55,42,409,0,7,17257.126284952177,32,1,0,17,5,10,31,20,5,33,62,43,450,0,Rename Method,Rename Method	private setTwoPeriods() : void renamed to private setPeriod() : void in class org.sonar.server.computation.task.projectanalysis.qualitymodel.NewMaintainabilityMeasuresVisitorTest"
"0cfc4132e690b08efdf8ff7e38326b68312b806c,server/sonar-server/src/test/java/org/sonar/server/computation/task/projectanalysis/step/NewSizeMeasuresStepTest.java,NewSizeMeasuresStepTest.java,14,9929.567768660541,19,1,0,19,6,12,24,17,0,1,39,25,333,0,12,11053.277341216692,21,1,0,19,6,12,25,18,0,1,44,28,351,0,Rename Method,Rename Method	private assertRawMeasureValueOnPeriod2AndZeroOnPeriod5(componentRef int, metricKey String, period2Value double) : void renamed to private assertRawMeasureValueOnPeriod(componentRef int, metricKey String, expectedVariation double) : void in class org.sonar.server.computation.task.projectanalysis.step.NewSizeMeasuresStepTest"
"25732f53ecba74d8cf9762b65988eb180b672ebb,server/sonar-server/src/test/java/org/sonar/server/ui/ws/GlobalActionTest.java,GlobalActionTest.java,19,4816.412388921304,28,1,0,9,1,0,19,15,0,0,39,20,261,113,25,4257.774208702073,23,1,0,5,1,0,12,8,0,0,32,13,157,42,Extract Method,Extract Method	private call() : String extracted from public test_example_response() : void in class org.sonar.server.ui.ws.GlobalActionTest"
"ac2072c8343e6701761762e7ba02890395872db8,server/sonar-server/src/test/java/org/sonar/server/organization/OrganizationCreationImplTest.java,OrganizationCreationImplTest.java,9,10656.473131332858,43,1,0,22,4,5,33,27,0,1,122,34,452,0,22,6408.674635596938,23,1,0,13,2,3,12,10,0,0,72,13,180,0,Extract Method,Extract Method	private verifyGroupOwners(user UserDto, organizationKey String, organizationName String) : void extracted from public create_creates_owners_group_with_all_permissions_for_new_organization_and_add_current_user_to_it() : void in class org.sonar.server.organization.OrganizationCreationImplTest"
"5d28f7114fcab2087e3637b3055e497a4afd96cb,server/sonar-server/src/test/java/org/sonar/server/organization/OrganizationCreationImplTest.java,OrganizationCreationImplTest.java,9,10856.0,43,1,0,22,4,5,33,27,0,1,122,34,452,0,15,10656.473131332858,26,1,0,17,3,6,23,17,0,0,84,24,277,0,Rename Method,Rename Method	public createForUser_creates_guarded_organization_with_name_and_key_generated_from_login() : void renamed to public createForUser_creates_guarded_organization_with_name_and_key_generated_from_login_and_associated_to_user() : void in class org.sonar.server.organization.OrganizationCreationImplTest"
"5eb7546d6a50fc7e00e7a06a2d0979bfb93edcc3,server/sonar-server/src/test/java/org/sonar/server/user/ServerUserSessionTest.java,ServerUserSessionTest.java,7,6638.97800082288,22,1,0,17,2,7,53,47,0,6,82,58,457,0,20,6053.472394824503,18,1,0,12,2,6,22,17,0,0,51,27,200,119,Rename Method,Rename Method	public hasOrganizationPermission_for_anonymous_user() : void renamed to public test_hasOrganizationPermission_for_anonymous_user() : void in class org.sonar.server.user.ServerUserSessionTest"
"bdd26d9d931ae4250dde12fd1952837acb6d8180,server/sonar-server/src/test/java/org/sonar/server/user/ServerUserSessionTest.java,ServerUserSessionTest.java,6,9115.646880127006,22,1,0,17,2,7,53,47,0,6,82,58,457,0,18,6638.97800082288,18,1,0,12,2,6,24,19,0,0,51,29,215,110,Rename Method,Rename Method	public hasOrganizationPermission_for_logged_in_user() : void renamed to public test_hasOrganizationPermission_for_logged_in_user() : void in class org.sonar.server.user.ServerUserSessionTest"
"499254c065e062495c462de6c23a04af11fd383e,server/sonar-server/src/test/java/org/sonar/server/usertoken/ws/GenerateActionTest.java,GenerateActionTest.java,26,3552.487401396158,19,1,0,8,3,3,12,10,0,0,43,14,146,0,26,3614.1420209105063,19,1,0,8,3,3,11,10,0,0,44,14,153,0,Extract Method,Extract Method	private logInAsSystemAdministrator() : void extracted from public json_example() : void in class org.sonar.server.usertoken.ws.GenerateActionTest"
"499254c065e062495c462de6c23a04af11fd383e,server/sonar-server/src/test/java/org/sonar/server/usertoken/ws/RevokeActionTest.java,RevokeActionTest.java,30,2738.1960203777503,16,1,0,9,3,3,9,6,0,0,29,11,113,0,30,2712.6573356234026,16,1,0,9,3,3,8,6,0,0,28,10,110,0,Extract Method,Extract Method	private logInAsSystemAdministrator() : void extracted from public delete_token_in_db() : void in class org.sonar.server.usertoken.ws.RevokeActionTest"
"468f284c275b91d181371f108f3dfd39b19131b2,server/sonar-server/src/test/java/org/sonar/server/ce/ws/ActivityActionTest.java,ActivityActionTest.java,9,11400.435716454842,36,1,0,7,3,1,33,24,1,23,94,36,436,0,13,11318.887535364322,29,1,0,7,3,1,23,18,1,19,81,25,346,0,Rename Method,Rename Method	private logInAsRoot() : void renamed to private logInAsSystemAdministrator() : void in class org.sonar.server.ce.ws.ActivityActionTest"
"468f284c275b91d181371f108f3dfd39b19131b2,server/sonar-server/src/test/java/org/sonar/server/ce/ws/CancelActionTest.java,CancelActionTest.java,30,915.5680423193204,19,1,0,7,3,0,11,9,0,0,35,11,148,0,39,894.1617435029999,11,1,0,5,2,0,3,3,0,0,14,3,65,0,Rename Method,Rename Method	public throw_ForbiddenException_if_not_root() : void renamed to public throw_ForbiddenException_if_not_system_administrator() : void in class org.sonar.server.ce.ws.CancelActionTest"
"468f284c275b91d181371f108f3dfd39b19131b2,server/sonar-server/src/test/java/org/sonar/server/ce/ws/CancelAllActionTest.java,CancelAllActionTest.java,42,679.0767252552894,11,1,0,5,2,0,3,2,0,0,14,3,56,1,42,679.0767252552894,11,1,0,5,2,0,3,2,0,0,14,3,56,1,Rename Method,Rename Method	public throw_ForbiddenException_if_not_root() : void renamed to public throw_ForbiddenException_if_not_system_administrator() : void in class org.sonar.server.ce.ws.CancelAllActionTest"
"468f284c275b91d181371f108f3dfd39b19131b2,server/sonar-server/src/test/java/org/sonar/server/ce/ws/TaskActionTest.java,TaskActionTest.java,11,10661.176231203124,25,1,0,9,3,1,33,21,0,2,88,37,367,172,13,10618.636673288549,23,1,0,9,3,1,27,19,0,1,75,31,327,61,Rename Method,Rename Method	public getting_global_queue_task_requires_root_permission() : void renamed to public getting_global_queue_throws_ForbiddenException_if_not_system_administrator() : void in class org.sonar.server.ce.ws.TaskActionTest"
"468f284c275b91d181371f108f3dfd39b19131b2,server/sonar-server/src/test/java/org/sonar/server/component/ws/ShowActionTest.java,ShowActionTest.java,16,3063.7407145344832,17,1,0,4,3,0,25,23,0,3,105,29,362,0,28,3023.7652297453205,19,1,0,5,3,0,7,5,0,0,43,12,130,5,Rename Method,Rename Method	public fail_if_not_enough_privilege() : void renamed to public throw_ForbiddenException_if_user_doesnt_have_browse_permission_on_project() : void in class org.sonar.server.component.ws.ShowActionTest"
"468f284c275b91d181371f108f3dfd39b19131b2,server/sonar-server/src/test/java/org/sonar/server/component/ws/TreeActionTest.java,TreeActionTest.java,8,14610.862134760593,33,1,0,7,3,0,28,23,3,24,110,32,470,0,11,14343.11496896899,33,1,0,7,3,0,23,18,3,21,83,28,374,0,Extract Method,Extract Method	private logInWithBrowsePermission(project ComponentDto) : void extracted from public json_example() : void in class org.sonar.server.component.ws.TreeActionTest"
"468f284c275b91d181371f108f3dfd39b19131b2,server/sonar-server/src/test/java/org/sonar/server/email/ws/SendActionTest.java,SendActionTest.java,29,2592.0957642485196,14,1,0,4,2,0,9,7,0,0,31,16,118,16,29,2573.8171242661497,14,1,0,4,2,0,9,7,0,0,32,16,119,16,Rename Method,Rename Method	public throw_ForbiddenException_if_not_root() : void renamed to public throw_ForbiddenException_if_not_system_administrator() : void in class org.sonar.server.email.ws.SendActionTest"
"468f284c275b91d181371f108f3dfd39b19131b2,server/sonar-server/src/test/java/org/sonar/server/measure/custom/ws/CreateActionTest.java,CreateActionTest.java,10,14578.67728977091,34,1,0,10,4,2,27,25,0,3,63,27,400,0,10,14554.126177406617,35,1,0,9,4,2,29,26,0,3,62,29,426,0,Rename Method,Rename Method	public fail_when_not_enough_permission() : void renamed to public fail_when_not_project_administrator() : void in class org.sonar.server.measure.custom.ws.CreateActionTest"
"468f284c275b91d181371f108f3dfd39b19131b2,server/sonar-server/src/test/java/org/sonar/server/measure/custom/ws/DeleteActionTest.java,DeleteActionTest.java,33,2081.8774320520706,18,1,0,7,4,1,7,5,0,3,28,7,94,0,31,2590.1274992829435,18,1,0,7,4,1,8,6,0,4,31,8,105,0,Rename Method,Rename Method	public throw_ForbiddenException_if_not_administrator() : void renamed to public throw_ForbiddenException_if_not_system_administrator() : void in class org.sonar.server.measure.custom.ws.DeleteActionTest"
"468f284c275b91d181371f108f3dfd39b19131b2,server/sonar-server/src/test/java/org/sonar/server/platform/ws/ChangeLogLevelActionTest.java,ChangeLogLevelActionTest.java,33,1715.914805749394,14,1,0,6,2,0,7,6,0,0,15,7,93,0,33,1698.2991525283185,17,1,0,8,2,0,7,6,0,0,15,7,98,0,Rename Method,Rename Method	public request_fails_with_ForbiddenException_when_user_is_not_root() : void renamed to public request_fails_with_ForbiddenException_when_user_is_not_system_administrator() : void in class org.sonar.server.platform.ws.ChangeLogLevelActionTest"
"468f284c275b91d181371f108f3dfd39b19131b2,server/sonar-server/src/test/java/org/sonar/server/platform/ws/InfoActionTest.java,InfoActionTest.java,36,1956.528397697199,13,1,0,5,2,0,6,5,0,0,23,6,72,0,34,1939.0851528831333,14,1,0,7,2,0,5,4,0,1,30,5,86,0,Rename Method,Rename Method	public request_fails_with_ForbiddenException_when_user_is_not_root() : void renamed to public request_fails_with_ForbiddenException_when_user_is_not_system_administrator() : void in class org.sonar.server.platform.ws.InfoActionTest"
"468f284c275b91d181371f108f3dfd39b19131b2,server/sonar-server/src/test/java/org/sonar/server/platform/ws/LogsActionTest.java,LogsActionTest.java,27,3139.020130253749,14,1,0,6,3,0,12,9,0,0,26,12,138,0,27,3139.020130253749,14,1,0,6,3,0,12,9,0,0,26,12,138,0,Rename Method,Rename Method	public request_fails_with_ForbiddenException_when_user_is_not_root() : void renamed to public request_fails_with_ForbiddenException_when_user_is_not_system_administrator() : void in class org.sonar.server.platform.ws.LogsActionTest"
"468f284c275b91d181371f108f3dfd39b19131b2,server/sonar-server/src/test/java/org/sonar/server/platform/ws/RestartActionTest.java,RestartActionTest.java,33,2416.241803945363,18,1,0,9,3,0,5,5,0,0,21,5,87,0,31,2397.9850632680314,23,1,0,10,3,0,6,6,0,0,24,7,108,0,Rename Method,Rename Method	public request_fails_in_production_mode_with_ForbiddenException_when_user_is_not_root() : void renamed to public request_fails_in_production_mode_with_ForbiddenException_when_user_is_not_system_administrator() : void in class org.sonar.server.platform.ws.RestartActionTest"
"468f284c275b91d181371f108f3dfd39b19131b2,server/sonar-server/src/test/java/org/sonar/server/plugins/ws/AvailableActionTest.java,AvailableActionTest.java,23,3547.3286784232573,14,2,0,5,2,2,13,11,0,11,56,13,215,20,26,3528.5461794161397,13,2,0,5,2,2,12,10,0,7,53,12,148,22,Rename Method,Rename Method	public request_fails_with_ForbiddenException_when_user_is_not_root() : void renamed to public request_fails_with_ForbiddenException_when_user_is_not_system_administrator() : void in class org.sonar.server.plugins.ws.AvailableActionTest"
"468f284c275b91d181371f108f3dfd39b19131b2,server/sonar-server/src/test/java/org/sonar/server/plugins/ws/InstallActionTest.java,InstallActionTest.java,26,3426.4600592950474,24,1,0,14,2,5,11,10,1,0,49,11,157,7,28,3407.4475416581404,20,1,0,14,2,5,9,8,0,0,46,9,132,2,Rename Method,Rename Method	public request_fails_with_ForbiddenException_when_user_is_not_root() : void renamed to public request_fails_with_ForbiddenException_when_user_is_not_system_administrator() : void in class org.sonar.server.plugins.ws.InstallActionTest"
"468f284c275b91d181371f108f3dfd39b19131b2,server/sonar-server/src/test/java/org/sonar/server/plugins/ws/InstalledActionTest.java,InstalledActionTest.java,18,5824.255365837922,22,1,0,9,2,2,11,10,1,3,68,12,312,0,20,5803.641426456905,19,1,0,9,2,2,12,10,0,2,63,12,247,0,Rename Method,Rename Method	public request_fails_with_ForbiddenException_when_user_is_not_root() : void renamed to public request_fails_with_ForbiddenException_when_user_is_not_system_administrator() : void in class org.sonar.server.plugins.ws.InstalledActionTest"
"468f284c275b91d181371f108f3dfd39b19131b2,server/sonar-server/src/test/java/org/sonar/server/plugins/ws/PendingActionTest.java,PendingActionTest.java,17,6619.717175482717,25,1,0,10,2,1,16,11,0,0,59,17,303,6,17,6598.593037068912,23,1,0,9,2,1,16,11,0,0,58,17,300,6,Rename Method,Rename Method	public request_fails_with_ForbiddenException_when_user_is_not_root() : void renamed to public request_fails_with_ForbiddenException_when_user_is_not_system_administrator() : void in class org.sonar.server.plugins.ws.PendingActionTest"
"468f284c275b91d181371f108f3dfd39b19131b2,server/sonar-server/src/test/java/org/sonar/server/plugins/ws/UpdatesActionTest.java,UpdatesActionTest.java,25,4026.595857944181,15,2,0,9,2,6,8,7,0,13,52,8,170,0,25,4026.595857944181,14,2,0,9,2,6,8,7,0,13,52,8,168,0,Rename Method,Rename Method	public request_fails_with_ForbiddenException_when_user_is_not_root() : void renamed to public request_fails_with_ForbiddenException_when_user_is_not_system_administrator() : void in class org.sonar.server.plugins.ws.UpdatesActionTest"
"468f284c275b91d181371f108f3dfd39b19131b2,server/sonar-server/src/test/java/org/sonar/server/project/ws/BulkDeleteActionTest.java,BulkDeleteActionTest.java,21,4456.59718145371,25,1,0,10,3,0,16,14,0,2,56,17,224,0,25,4456.59718145371,22,1,0,10,3,1,11,9,0,0,36,12,160,0,Rename Method,Rename Method	public root_deletes_projects_by_uuids_in_all_organizations() : void renamed to public system_administrator_deletes_projects_by_uuids_in_all_organizations() : void in class org.sonar.server.project.ws.BulkDeleteActionTest"
"468f284c275b91d181371f108f3dfd39b19131b2,server/sonar-server/src/test/java/org/sonar/server/qualitygate/ws/DeselectActionTest.java,DeselectActionTest.java,20,4888.577522143892,26,1,0,11,3,0,21,13,0,14,70,21,223,0,23,4881.890875479532,23,1,0,10,3,0,18,11,0,13,44,18,176,0,Extract Method,Extract Method	private logInAsRoot() : void extracted from public deselect_by_id() : void in class org.sonar.server.qualitygate.ws.DeselectActionTest"
"468f284c275b91d181371f108f3dfd39b19131b2,server/sonar-server/src/test/java/org/sonar/server/qualitygate/ws/ProjectStatusActionTest.java,ProjectStatusActionTest.java,18,6839.859449019884,21,1,0,7,3,1,18,15,0,2,65,18,249,0,20,6832.570023852663,20,1,0,7,3,1,14,12,0,0,52,16,221,0,Extract Method,Extract Method	private logInAsSystemAdministrator() : void extracted from public fail_if_no_snapshot_id_found() : void in class org.sonar.server.qualitygate.ws.ProjectStatusActionTest"
"468f284c275b91d181371f108f3dfd39b19131b2,server/sonar-server/src/test/java/org/sonar/server/qualitygate/ws/SelectActionTest.java,SelectActionTest.java,22,4220.758807764799,20,1,0,9,3,0,20,14,0,18,44,20,189,0,24,4214.0,18,1,0,9,3,0,17,12,0,14,36,17,161,0,Extract Method,Extract Method	private logInAsRoot() : void extracted from public select_by_id() : void in class org.sonar.server.qualitygate.ws.SelectActionTest"
"468f284c275b91d181371f108f3dfd39b19131b2,server/sonar-server/src/test/java/org/sonar/server/root/ws/SetRootActionTest.java,SetRootActionTest.java,26,3824.9866653241693,17,1,0,8,3,1,11,8,0,0,49,13,146,23,26,3824.9866653241693,17,1,0,8,3,1,11,8,0,0,48,13,146,23,Rename Method,Rename Method	private makeAuthenticatedUserRoot() : void renamed to private logInAsRoot() : void in class org.sonar.server.root.ws.SetRootActionTest"
"468f284c275b91d181371f108f3dfd39b19131b2,server/sonar-server/src/test/java/org/sonar/server/root/ws/UnsetRootActionTest.java,UnsetRootActionTest.java,24,4396.405857120416,19,1,0,8,3,1,15,10,0,0,51,17,169,33,24,4396.405857120416,19,1,0,8,3,1,15,10,0,0,50,17,169,33,Rename Method,Rename Method	private makeAuthenticatedUserRoot() : void renamed to private logInAsRoot() : void in class org.sonar.server.root.ws.UnsetRootActionTest"
"468f284c275b91d181371f108f3dfd39b19131b2,server/sonar-server/src/test/java/org/sonar/server/setting/ws/CheckSecretKeyActionTest.java,CheckSecretKeyActionTest.java,33,2016.8120539176875,17,1,0,7,3,0,6,4,0,0,35,6,90,5,33,1999.4971513593036,18,1,0,7,3,0,6,4,0,0,37,7,98,5,Rename Method,Rename Method	public throw_ForbiddenException_if_not_root() : void renamed to public throw_ForbiddenException_if_not_system_administrator() : void in class org.sonar.server.setting.ws.CheckSecretKeyActionTest"
"468f284c275b91d181371f108f3dfd39b19131b2,server/sonar-server/src/test/java/org/sonar/server/setting/ws/EncryptActionTest.java,EncryptActionTest.java,29,2710.2316505451945,21,1,0,7,3,0,10,8,0,0,35,12,120,23,28,2710.2316505451945,21,1,0,7,3,0,10,8,0,0,38,13,128,23,Rename Method,Rename Method	public throw_ForbiddenException_if_not_root() : void renamed to public throw_ForbiddenException_if_not_system_administrator() : void in class org.sonar.server.setting.ws.EncryptActionTest"
"468f284c275b91d181371f108f3dfd39b19131b2,server/sonar-server/src/test/java/org/sonar/server/setting/ws/GenerateSecretKeyActionTest.java,GenerateSecretKeyActionTest.java,35,1796.7910207234238,17,1,0,7,3,0,4,3,0,0,31,4,81,4,34,1779.8274132455376,18,1,0,7,3,0,4,3,0,0,34,5,88,4,Rename Method,Rename Method	public throw_ForbiddenException_if_not_root() : void renamed to public throw_ForbiddenException_if_not_system_administrator() : void in class org.sonar.server.setting.ws.GenerateSecretKeyActionTest"
"468f284c275b91d181371f108f3dfd39b19131b2,server/sonar-server/src/test/java/org/sonar/server/setting/ws/ResetActionTest.java,ResetActionTest.java,9,8644.007195782267,37,1,0,15,3,0,47,31,0,2,96,50,400,329,15,8319.022153773256,35,1,0,15,3,0,30,19,0,0,72,32,273,125,Rename Method,Rename Method	public throw_ForbiddenException_if_global_setting_and_not_root() : void renamed to public throw_ForbiddenException_if_global_setting_and_not_system_administrator() : void in class org.sonar.server.setting.ws.ResetActionTest"
"468f284c275b91d181371f108f3dfd39b19131b2,server/sonar-server/src/test/java/org/sonar/server/ui/ws/SettingsActionTest.java,SettingsActionTest.java,34,1630.821728539584,13,1,0,3,1,0,8,4,0,0,28,9,88,16,34,1657.3391550199024,13,1,0,3,1,0,7,4,0,0,26,8,86,0,Rename Method,Rename Method	public with_pages() : void renamed to public request_succeeds_but_settings_are_not_returned_when_user_is_not_system_administrator() : void in class org.sonar.server.ui.ws.SettingsActionTest"
"468f284c275b91d181371f108f3dfd39b19131b2,server/sonar-server/src/test/java/org/sonar/server/updatecenter/ws/UploadActionTest.java,UploadActionTest.java,29,2759.9398627940986,15,1,0,8,3,1,10,7,0,6,32,10,117,3,29,2741.2755231137785,15,1,0,8,3,1,10,7,0,6,31,10,117,3,Rename Method,Rename Method	public throw_ForbiddenException_if_not_root() : void renamed to public throw_ForbiddenException_if_not_system_administrator() : void in class org.sonar.server.updatecenter.ws.UploadActionTest"
"468f284c275b91d181371f108f3dfd39b19131b2,server/sonar-server/src/test/java/org/sonar/server/user/ws/ChangePasswordActionTest.java,ChangePasswordActionTest.java,26,3671.446806802549,26,1,0,7,4,0,9,8,0,0,36,9,161,0,26,3671.446806802549,23,1,0,6,4,0,9,8,0,0,35,9,156,0,Rename Method,Rename Method	public root_can_update_password_of_user() : void renamed to public system_administrator_can_update_password_of_user() : void in class org.sonar.server.user.ws.ChangePasswordActionTest"
"468f284c275b91d181371f108f3dfd39b19131b2,server/sonar-server/src/test/java/org/sonar/server/user/ws/DeactivateActionTest.java,DeactivateActionTest.java,16,6284.974739607649,34,1,0,11,4,0,25,19,0,2,108,25,308,80,21,6284.974739607649,31,1,0,11,4,0,17,11,0,1,77,17,209,50,Rename Method,Rename Method	private logInAsRoot() : void renamed to private logInAsSystemAdministrator() : void in class org.sonar.server.user.ws.DeactivateActionTest"
"78b2ca003cee36555b69362515d2b4d34d809031,server/sonar-server/src/test/java/org/sonar/server/organization/ws/EnableSupportActionTest.java,EnableSupportActionTest.java,22,2308.442545780024,34,1,0,9,4,0,15,11,0,1,92,15,244,0,31,2355.249693102505,19,1,0,7,3,0,9,5,0,0,37,9,108,12,Rename Method,Rename Method	public throw_BadRequestException_if_support_is_already_enabled() : void renamed to public do_nothing_if_support_is_already_enabled() : void in class org.sonar.server.organization.ws.EnableSupportActionTest"
"3779bf3b1e2bb79c614bb8a683d86a4fde788790,server/sonar-server/src/test/java/org/sonar/server/organization/OrganizationFlagsImplTest.java,OrganizationFlagsImplTest.java,40,830.4517538542375,7,1,0,3,2,0,5,4,0,0,15,5,58,0,40,830.4517538542375,7,1,0,3,2,0,5,4,0,0,15,5,58,0,Rename Method,Rename Method	public enable_does_enable_feature_by_inserting_internal_property() : void renamed to public enable_does_enable_support_by_inserting_internal_property() : void in class org.sonar.server.organization.OrganizationFlagsImplTest"
"3aa5bd0d9cdf8afb5a99831d0804189e65a9ff23,server/sonar-server/src/test/java/org/sonar/server/ui/ws/OrganizationActionTest.java,OrganizationActionTest.java,20,4003.2900947897374,25,1,0,8,3,0,20,16,2,13,60,23,236,0,26,3773.038768543459,17,1,0,6,3,0,13,11,1,9,35,15,146,0,Rename Method,Rename Method	public returns_non_admin_and_default_true_when_user_logged_in_but_not_admin_and_key_is_the_default_organization() : void renamed to public returns_non_admin_and_canDelete_false_when_user_logged_in_but_not_admin_and_key_is_the_default_organization() : void in class org.sonar.server.ui.ws.OrganizationActionTest"
"8820bf56ef9617140e4d7d2483584af7bb185779,server/sonar-server/src/test/java/org/sonar/server/organization/OrganizationCreationImplTest.java,OrganizationCreationImplTest.java,9,12234.903231341537,43,1,0,22,4,5,33,27,0,1,122,34,452,0,15,10856.0,26,1,0,17,3,6,23,17,0,0,85,24,280,0,Rename Method,Rename Method	public createForUser_creates_guarded_organization_with_name_and_key_generated_from_login_and_associated_to_user() : void renamed to public createForUser_creates_guarded_organization_with_key_name_and_description_generated_from_user_login_and_name_and_associated_to_user() : void in class org.sonar.server.organization.OrganizationCreationImplTest"
"0d3be9943570cf5bfb7fbb72fdfe5a6fcb2798c0,server/sonar-server/src/test/java/org/sonar/server/component/ws/SearchProjectsActionTest.java,SearchProjectsActionTest.java,0,14089.155010320688,43,1,0,19,4,6,57,53,2,35,160,59,991,0,11,12870.760436126155,37,1,0,15,4,3,22,16,1,40,133,29,385,0,Rename Method,Rename Method	public fail_if_metric_is_unknown() : void renamed to public fail_when_metrics_are_unknown() : void in class org.sonar.server.component.ws.SearchProjectsActionTest"
"0d3be9943570cf5bfb7fbb72fdfe5a6fcb2798c0,server/sonar-server/src/test/java/org/sonar/server/measure/index/ProjectMeasuresIndexTest.java,ProjectMeasuresIndexTest.java,0,25292.988398501988,34,1,0,27,3,21,81,66,11,410,113,84,1275,776,0,23453.791320888053,29,1,0,19,2,14,48,34,9,253,73,51,825,408,Rename Method,Rename Method	public search_paginate_results() : void renamed to public paginate_results() : void in class org.sonar.server.measure.index.ProjectMeasuresIndexTest"
"ddb781446f782896cf10df3afc211a3756924db5,server/sonar-server/src/test/java/org/sonar/server/user/ServerUserSessionTest.java,ServerUserSessionTest.java,6,10940.49739319416,22,1,0,17,2,7,53,47,0,6,82,58,457,0,15,8838.868956462837,20,1,0,14,2,6,29,24,0,0,60,34,268,0,Rename Method,Rename Method	public anonymous_user() : void renamed to public anonymous_is_not_logged_in_and_does_not_have_login() : void in class org.sonar.server.user.ServerUserSessionTest"
"011c3e3ae0bbf9ed9e9d0f75ce6d09da696c94fb,server/sonar-server/src/test/java/org/sonar/server/organization/OrganizationCreationImplTest.java,OrganizationCreationImplTest.java,8,14113.768453764224,43,1,0,22,4,5,33,27,0,1,122,34,452,0,14,12234.903231341537,26,1,0,18,2,7,25,19,0,0,86,26,306,0,Rename Method,Rename Method	public createForUser_creates_owners_group_with_all_permissions_for_new_organization_and_add_current_user_to_it() : void renamed to public createForUser_gives_all_permissions_for_new_organization_to_current_user() : void in class org.sonar.server.organization.OrganizationCreationImplTest"
"fa327b38613d18ec445831242f84d500bf284ac3,server/sonar-server/src/test/java/org/sonar/server/organization/OrganizationCreationImplTest.java,OrganizationCreationImplTest.java,8,14153.059972188097,43,1,0,22,4,5,33,27,0,1,122,34,452,0,14,12226.500832775935,26,1,0,18,2,7,25,19,0,0,86,26,306,0,Rename Method,Rename Method	public createForUser_creates_owners_group_with_all_permissions_for_new_organization_and_add_current_user_to_it() : void renamed to public createForUser_gives_all_permissions_for_new_organization_to_current_user() : void in class org.sonar.server.organization.OrganizationCreationImplTest"
"da3f4238479d89173c3cbc9ebbd669c1990abb53,server/sonar-server/src/test/java/org/sonar/server/component/ws/SearchProjectsActionTest.java,SearchProjectsActionTest.java,0,16029.380308843807,43,1,0,19,4,6,57,53,2,35,160,59,991,0,10,14089.155010320688,37,1,0,15,4,3,25,19,1,68,149,28,431,0,Extract Method,Extract Method	private insertProjectInDbAndEs(project ComponentDto, measures List<Map<String,Object>>, languagesDistribution Map<String,Integer>) : ComponentDto extracted from private insertProjectInDbAndEs(project ComponentDto, measures List<Map<String,Object>>) : ComponentDto in class org.sonar.server.component.ws.SearchProjectsActionTest"
"d5f2c202c03e01ca640dae227a3bff74d9b657f1,server/sonar-server/src/test/java/org/sonar/server/permission/PermissionTemplateServiceTest.java,PermissionTemplateServiceTest.java,14,4434.9981644192,23,1,0,8,3,0,27,24,0,8,50,28,385,0,26,5014.082713079482,25,1,0,9,3,0,8,4,0,2,48,9,140,0,Rename Method,Rename Method	public would_user_have_permission_with_empty_template() : void renamed to public would_user_have_scann_permission_with_empty_template() : void in class org.sonar.server.permission.PermissionTemplateServiceTest"
"456f46662f89717382a910f192df1f44cd8b8fd4,server/sonar-server/src/test/java/org/sonar/server/user/ServerUserSessionTest.java,ServerUserSessionTest.java,5,12759.62861295979,22,1,0,17,2,7,53,47,0,6,82,58,457,0,10,12743.898493014654,20,1,0,14,2,6,36,31,0,0,65,41,350,0,Rename Method,Rename Method	public test_hasOrganizationPermission_for_logged_in_user() : void renamed to public test_hasPermission_on_organization_for_logged_in_user() : void in class org.sonar.server.user.ServerUserSessionTest"
"b290847475f39b5c077c34345de7a65f5f11b261,server/sonar-server/src/test/java/org/sonar/server/user/ServerUserSessionTest.java,ServerUserSessionTest.java,5,12759.62861295979,22,1,0,17,2,7,53,47,0,6,82,58,457,0,10,12759.62861295979,20,1,0,14,2,6,36,31,0,0,65,41,351,0,Rename Method,Rename Method	public checkOrganizationPermission_throws_ForbiddenException_when_user_doesnt_have_the_specified_permission_on_organization() : void renamed to public checkPermission_throws_ForbiddenException_when_user_doesnt_have_the_specified_permission_on_organization() : void in class org.sonar.server.user.ServerUserSessionTest"
